Datetime,GHI_ALL_SKY,GHI_CLEAR_SKY,DHI,DNI,POA_Wm2,Albedo,T2M_C,WS10M_ms,PV_P_dc_kW,PV_P_ac_kW,Grid_Available,Grid_Cap_kW,Load_kW
2022-11-13 12:00:00,432.315342920633,1007.1368744575338,383.78382778490266,53.9891287217411,-1289.9069846954326,-499.43829166666666,25.031355217593507,2.1570779581756514,120.02384572812622,116.42313035628243,1,465.5,229.11969041647697
2022-11-13 13:00:00,288.53731612649005,953.8164104954668,280.21559848639305,9.775053693816407,-858.6121210918291,-499.43829166666666,24.841278078399483,2.3381415399443846,82.48433552450993,80.00980545877464,1,465.5,287.4611217449311
2022-11-13 14:00:00,279.6029757042904,832.8787593188041,267.8687102435136,15.785018250472184,-832.5228132310518,-499.43829166666666,25.82099882054727,1.9114666875133584,79.57632583396872,77.18903605894967,1,465.5,333.22000484261616
2022-11-13 15:00:00,230.9817162256899,652.565621996317,219.02913590688394,20.521468998410718,-688.2854097502864,-499.43829166666666,25.285017287567364,1.66237326119217,66.21295313329799,64.22656453929905,1,465.5,280.0814835790566
2022-11-13 16:00:00,59.0829509844396,425.1650408549838,58.45562167876912,1.6531375645069646,-175.76479142362416,-499.43829166666666,24.936058680833483,1.2544583268353573,17.442448707468927,16.91917524624486,0,0.0,263.27169540009555
2022-11-13 17:00:00,29.92533000532851,166.17398970235888,29.513570516687942,2.7762050177217503,-89.14942336869478,-499.43829166666666,25.996299576873714,1.7309909282375864,8.800311118651893,8.536301785092338,1,465.5,238.1888903550961
2022-11-13 18:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.780963692339125,2.249668648093689,0.0,0.0,1,465.5,224.33436987236882
2022-11-13 19:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.295838026556407,2.929120121489752,0.0,0.0,1,465.5,185.80874375034796
2022-11-13 20:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.26981724346989,1.4270439150952574,0.0,0.0,0,0.0,181.6632527263567
2022-11-13 21:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.63811566118856,2.410503190947842,0.0,0.0,1,465.5,171.51897322142932
2022-11-13 22:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.46125378264033,2.117289154416593,0.0,0.0,1,465.5,172.67099188329144
2022-11-13 23:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.694633760246006,1.4192917812767287,0.0,0.0,1,465.5,181.28167696889304
2022-11-14 00:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.18698019719442,1.8046693910359648,0.0,0.0,1,465.5,147.9896165841342
2022-11-14 01:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.959601152326297,2.6605961319085347,0.0,0.0,1,465.5,105.73906046903743
2022-11-14 02:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.61869556965857,3.0593664820270896,0.0,0.0,1,465.5,93.18607904408812
2022-11-14 03:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.07259940375266,2.3050253190835575,0.0,0.0,0,0.0,100.25632679200983
2022-11-14 04:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.706138186213103,1.404211197696663,0.0,0.0,0,0.0,135.45410243417922
2022-11-14 05:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.145542167230907,1.87668693548689,0.0,0.0,1,465.5,170.213709124119
2022-11-14 06:00:00,3.057965518391123,31.57075473005819,3.0366331745182187,0.75672337322606,-8.590217001772643,-499.43829166666666,25.200704586944482,2.1439218149206205,0.9020468356267437,0.8749854305579413,0,0.0,210.71767521076424
2022-11-14 07:00:00,73.17480286856711,300.0347317482172,71.8894867225373,4.797577166251518,-205.3659367027985,-499.43829166666666,25.18073747842589,2.27147988282069,21.468471323179624,20.824417183484236,1,465.5,187.5833924924423
2022-11-14 08:00:00,43.826329002884904,545.4638697087244,43.57272122302788,0.5206910584263055,-122.84736034559694,-499.43829166666666,25.273771487286826,1.8637287250700203,12.951141788559639,12.562607534902853,1,465.5,179.4918491631473
2022-11-14 09:00:00,214.7908851992924,751.1325784503991,210.20042685331725,6.844204681584842,-602.4067117305174,-499.43829166666666,24.92633439986854,2.5649271818283217,61.97128351870897,60.1121450131477,1,465.5,189.99423617941474
2022-11-14 10:00:00,227.65298119337612,903.0248753561066,223.51960111448184,5.1261246792818405,-638.336093829102,-499.43829166666666,25.116132783829585,2.231671008123398,65.60615933257579,63.63797455259851,1,465.5,176.97877463972378
2022-11-14 11:00:00,224.32067330769775,990.7895514056124,220.66291038143092,4.13444931901822,-628.9278483584535,-499.43829166666666,25.011328230011898,1.820888564801867,64.76719325443231,62.82417745679934,1,465.5,195.06367678799361
2022-11-14 12:00:00,235.98279320108657,1008.445588964128,232.0056926053676,4.4166973660896165,-661.6321474683132,-499.43829166666666,24.962657718014846,2.5986408457363765,67.95671770743843,65.91801617621529,1,465.5,228.4305880883601
2022-11-14 13:00:00,90.18460406939494,954.7897582500224,89.5711028557661,0.7196000937177145,-252.77343720798245,-499.43829166666666,25.268909336641908,1.7850539994831194,26.48561471406984,25.691046272647746,1,465.5,261.31817293081224
2022-11-14 14:00:00,110.88312910267189,833.4786154560078,109.82071248084357,1.4275256878780493,-310.82794292535914,-499.43829166666666,25.194000591889626,2.09102112170185,32.469774194923566,31.49568096907586,1,465.5,335.340646964419
2022-11-14 15:00:00,103.7332946018493,652.7793144873548,102.54608245592401,2.036786388684514,-290.8317267029526,-499.43829166666666,25.497860172551228,2.188428714597272,30.365741801442386,29.454769547399113,1,465.5,286.13560253474174
2022-11-14 16:00:00,155.12837958177673,425.0062140853636,147.96016515434295,18.888577180049616,-435.9954483963272,-499.43829166666666,25.253470568823563,0.6842846915659931,44.83080166703649,43.48587761702539,1,465.5,231.6615042644408
2022-11-14 17:00:00,98.24795258623725,165.68167462958297,69.82793239331465,192.10268875313795,-287.3559182356448,-499.43829166666666,25.093101817952796,2.3978544429227027,25.335110466150084,24.575057152165577,1,465.5,233.158284159468
2022-11-14 18:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.661990376623606,2.068491842408774,0.0,0.0,1,465.5,217.77837949905413
2022-11-14 19:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.1147340693821,1.7024876886543323,0.0,0.0,1,465.5,197.13415902930626
2022-11-14 20:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.00328074539788,2.0809344437537396,0.0,0.0,1,465.5,172.19243252097309
2022-11-14 21:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.8232173114288,2.43002915954202,0.0,0.0,1,465.5,165.62677560453497
2022-11-14 22:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.132762100104667,2.6384881324017315,0.0,0.0,0,0.0,167.15091142252234
2022-11-14 23:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.75319550209139,1.0679688188834626,0.0,0.0,0,0.0,154.32079812185725
2022-11-15 00:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.408732436931228,1.9022308374384826,0.0,0.0,0,0.0,140.0405239758817
2022-11-15 01:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.507823444011954,1.975195729084236,0.0,0.0,0,0.0,108.2854970902321
2022-11-15 02:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.35911280471395,1.3569396835293237,0.0,0.0,0,0.0,97.8538191504923
2022-11-15 03:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.845100061832884,2.596693620332282,0.0,0.0,1,465.5,104.81776994431037
2022-11-15 04:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.469565804659883,1.4174835753387838,0.0,0.0,1,465.5,149.17521080442242
2022-11-15 05:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.56105158090289,2.7783413601709896,0.0,0.0,1,465.5,187.00328165870124
2022-11-15 06:00:00,5.289973956383146,45.00944951658855,5.238669771538343,1.2705727342271766,-17.04251738154304,-499.43829166666666,24.450470908220712,2.497206037891931,1.557106909447382,1.5103937021639606,1,465.5,205.44213596625286
2022-11-15 07:00:00,30.895371020822335,315.68001995711813,30.645860329325618,0.88103366926807,-99.25323141717564,-499.43829166666666,24.15196478792436,2.325165397022542,9.149091388447026,8.874618646793616,1,465.5,185.90233933435616
2022-11-15 08:00:00,224.5252560201408,562.5727232639289,198.91049600050218,50.75304006664489,-724.621212536046,-499.43829166666666,24.389940164316663,1.7749547096104292,63.737351658314815,61.825231108565376,1,465.5,198.47703898643596
2022-11-15 09:00:00,391.2861073173188,768.8622297161453,284.1185406704399,155.36932683280128,-1268.5926694562318,-499.43829166666666,24.809357438361626,1.3955932259849584,106.93799355964806,103.72985375285862,1,465.5,173.91124335937582
2022-11-15 10:00:00,502.1656386078031,920.4902503585768,330.80406006794755,207.51271012165932,-1629.5321197089463,-499.43829166666666,24.313189439069802,2.6118848668458026,134.70093777298652,130.65990963979692,1,465.5,187.07370968521926
2022-11-15 11:00:00,384.2111144534695,1007.123586161594,347.5161576521564,40.61384012673675,-1237.0303159906805,-499.43829166666666,24.891338653648646,2.389064832199675,107.01811893492993,103.80757536688205,1,465.5,212.983957445495
2022-11-15 12:00:00,294.84824865635886,1022.8583184585774,285.4853991801002,10.203355094049817,-947.5252867492884,-499.43829166666666,24.284164519459654,1.6097143416962214,83.8390895626478,81.32391687576835,1,465.5,250.45605641702534
2022-11-15 13:00:00,348.87444057302065,966.6221512463624,322.2006466966504,30.759444542469897,-1122.703248927877,-499.43829166666666,24.33298966856367,2.7654445602813396,97.9983071610607,95.05835794622888,1,465.5,265.1247109287846
2022-11-15 14:00:00,495.56841242887486,842.2474863858014,284.5728478571025,279.24412416151,-1613.7539005101405,-499.43829166666666,24.435639324968722,2.99513854281144,131.63212132418295,127.68315768445743,1,465.5,282.6345279634133
2022-11-15 15:00:00,357.11554327550766,658.2102517482886,237.28330055169914,202.9361824440151,-1162.0745009698508,-499.43829166666666,24.62128283176208,2.243338014809293,96.97856714373036,94.06921012941845,1,465.5,266.3702306462617
2022-11-15 16:00:00,145.61020469764043,427.0522807384608,136.770131753663,23.07412516457218,-469.1264443647043,-499.43829166666666,24.65132979367815,1.422859848830771,41.9667603528775,40.70775754229118,1,465.5,247.2299231496978
2022-11-15 17:00:00,47.464115666395855,164.52660707402922,45.95272698935323,10.239776174950405,-153.0418144747418,-499.43829166666666,24.36368186436934,1.4311417007413654,13.857335888664386,13.441615812004452,1,465.5,220.35486736490503
2022-11-15 18:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.50067399506905,2.190052786661212,0.0,0.0,1,465.5,207.49017084433055
2022-11-15 19:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.224994379743066,2.1696724271724444,0.0,0.0,1,465.5,175.9390362700705
2022-11-15 20:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.18760825591912,2.4827127623958747,0.0,0.0,1,465.5,179.41184182858217
2022-11-15 21:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.686663464079295,2.6682732714711856,0.0,0.0,1,465.5,185.72347461793828
2022-11-15 22:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.063773531610142,3.535420088096235,0.0,0.0,1,465.5,148.6786987384957
2022-11-15 23:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.75067588008826,2.434321812125709,0.0,0.0,1,465.5,166.13693543690135
2022-11-16 00:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.151158842953873,2.08427815604924,0.0,0.0,1,465.5,167.6543696236554
2022-11-16 01:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.297786086658647,1.221257206094542,0.0,0.0,1,465.5,112.18141222839404
2022-11-16 02:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.190909439345855,1.8545706282173253,0.0,0.0,1,465.5,95.79856046473003
2022-11-16 03:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.249785427604767,1.0769097983115636,0.0,0.0,1,465.5,107.34538981865389
2022-11-16 04:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.072525265734136,2.095504967972649,0.0,0.0,1,465.5,124.27502911386436
2022-11-16 05:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.5903726522675,2.490056939066992,0.0,0.0,1,465.5,194.69455960693048
2022-11-16 06:00:00,1.962225712061002,12.054106455134974,1.9397710825551921,2.095240675986418,-5.388777083240648,-499.43829166666666,25.019173647410792,1.4952018328584848,0.5767676831782591,0.5594646526829113,1,465.5,217.36710482881628
2022-11-16 07:00:00,115.4825961854733,278.8206221351125,107.42636118222201,32.49902110395378,-318.11675766760857,-499.43829166666666,25.004142673068046,2.0838774409079512,33.18271924223647,32.18723766496938,0,0.0,186.70694703978216
2022-11-16 08:00:00,191.8600247645669,523.7316780094992,183.68250438954703,17.562075397743666,-526.0805454479378,-499.43829166666666,25.23896730953703,1.9410332356235167,55.25366059782866,53.596050779893794,0,0.0,185.678948574858
2022-11-16 09:00:00,75.03270906646853,730.0969903551133,74.490628687721,0.8351147899041149,-205.2932639114228,-499.43829166666666,25.067999018954797,2.0905813677157647,22.090645852987905,21.427926477398266,0,0.0,188.75527273786747
2022-11-16 10:00:00,204.84347903805724,883.8531041704033,201.50608729713798,4.247077058507852,-560.6319738535117,-499.43829166666666,25.130004994318163,2.10624590174754,59.2844079192797,57.50587568170131,0,0.0,184.0384333405954
2022-11-16 11:00:00,729.0104873042327,974.5217943928496,345.771246699465,442.32497360207265,-2031.3298449659312,-499.43829166666666,24.760234313263794,0.9376430416333938,187.94173579064616,182.30348371692676,0,0.0,236.56804632466657
2022-11-16 12:00:00,522.7525768392882,995.924139620888,431.19601018951596,103.40136806757323,-1438.599296838939,-499.43829166666666,25.0761406183049,1.962946542305648,142.99886424447385,138.70889831713964,0,0.0,248.3473046180627
2022-11-16 13:00:00,173.2920288331394,946.6016053962747,171.06188472235237,2.649895433242966,-474.2052810949791,-499.43829166666666,25.260368142582927,1.7723855236619033,50.38110700354627,48.86967379343988,0,0.0,278.25245631634544
2022-11-16 14:00:00,509.27221221868984,829.9154409170766,357.148552591296,206.17023469290385,-1409.7108347780936,-499.43829166666666,25.098086099204036,2.0319707108852993,137.3300572770224,133.21015555871173,0,0.0,317.5541818397895
2022-11-16 15:00:00,14.62011216583152,653.8176154595453,14.597130167770594,0.03953613507645347,-39.991547097676055,-499.43829166666666,24.764860445672454,1.374184393774236,4.346197616518772,4.215811688023209,0,0.0,316.0739756365281
2022-11-16 16:00:00,111.05505080494451,430.3089048131959,109.04021672223007,5.266498936224649,-304.13675775980505,-499.43829166666666,25.315187981253715,1.956328072466926,32.441534646496834,31.46828860710193,0,0.0,268.7101160000377
2022-11-16 17:00:00,67.62010092573189,174.62105824296916,64.02775722825429,23.138985334763362,-186.50348351704804,-499.43829166666666,24.745831014009518,0.9681315592761025,19.475814863384407,18.891540417482872,0,0.0,246.8678653582586
2022-11-16 18:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.22119626485616,2.141412924830212,0.0,0.0,1,465.5,226.91725092388722
2022-11-16 19:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.142961694260467,1.672249606417672,0.0,0.0,0,0.0,206.98104213280664
2022-11-16 20:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.26378839153561,1.1365409217877418,0.0,0.0,0,0.0,182.91621013087388
2022-11-16 21:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.23428625037336,0.9097110696946002,0.0,0.0,0,0.0,175.47921824778308
2022-11-16 22:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.102133241560672,1.3726849930886882,0.0,0.0,0,0.0,174.53697370867891
2022-11-16 23:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.25002347375944,2.345272534082105,0.0,0.0,0,0.0,173.0878591773966
2022-11-17 00:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.261057067559033,2.226488041501609,0.0,0.0,1,465.5,143.94190530862895
2022-11-17 01:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.252053462681246,2.6325125622925194,0.0,0.0,1,465.5,122.77976740730854
2022-11-17 02:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.38678910015529,2.1905021171652077,0.0,0.0,1,465.5,97.9769519306725
2022-11-17 03:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.447401661450318,2.0668637158316026,0.0,0.0,1,465.5,101.90741476895217
2022-11-17 04:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.19692864627078,2.238228645327812,0.0,0.0,1,465.5,137.86275933102127
2022-11-17 05:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.994155692125574,2.7446744048886043,0.0,0.0,1,465.5,171.36248749652185
2022-11-17 06:00:00,0.43778373416965427,8.105859282690457,0.43606493531442597,0.2386628568327799,-1.2399647976339438,-499.43829166666666,25.138185341029782,2.7676671466948055,0.12954490395219181,0.125658556833626,1,465.5,204.87792758724146
2022-11-17 07:00:00,178.91511435281163,274.67292879692155,107.96842567471442,290.72013470750227,-527.0942525564891,-499.43829166666666,25.055303697797658,2.998042486387875,46.06035133809584,44.67854079795297,1,465.5,189.63847394888245
2022-11-17 08:00:00,343.00988804676336,519.629472675627,201.71406737404232,306.05140658393566,-994.0241705538664,-499.43829166666666,24.799175543800555,2.0647912628911707,91.15360139825992,88.41899335631211,0,0.0,178.3872057019036
2022-11-17 09:00:00,454.2441721006433,726.2821072633034,294.48909565808435,247.57578323197723,-1305.2399740495518,-499.43829166666666,25.376942034760955,2.460752877296083,121.7999063399123,118.14590914971492,1,465.5,184.05636616940853
2022-11-17 10:00:00,257.53090854905935,880.5477970224252,251.6491483783865,7.5181886064369445,-729.0561256413572,-499.43829166666666,24.933928460298457,2.9621614968203196,73.82268241105673,71.60800193872502,1,465.5,186.06092088803794
2022-11-17 11:00:00,103.53415234381369,971.9135901320152,102.73239216410977,0.9284866573466288,-292.92135602062683,-499.43829166666666,25.43336679209852,2.202615190351012,30.32584717787161,29.416071762535466,1,465.5,219.3286465147566
2022-11-17 12:00:00,376.3010249931311,994.1530587807664,355.42508188403923,23.634786897465144,-1066.4367078996563,-499.43829166666666,25.06127196669919,2.172464429855109,105.85937285887451,102.68359167310827,1,465.5,202.90761575651945
2022-11-17 13:00:00,310.2376792487453,945.7506199327264,300.2997863043568,11.827052336830809,-878.5218605031258,-499.43829166666666,25.090080833725327,2.94217677281906,88.37271967617664,85.72153808589134,1,465.5,254.53140434428747
2022-11-17 14:00:00,480.50553653393564,830.004819806577,347.9805943445877,179.71149142448044,-1374.3354763741186,-499.43829166666666,25.001715576651478,1.8975398312759184,130.0747467686829,126.17250436562236,1,465.5,331.96274515342117
2022-11-17 15:00:00,131.24053543058665,654.8035434019357,129.32835072857594,3.286833144725853,-371.4713215929284,-499.43829166666666,25.28964828980233,2.2191818605788622,38.27710007780421,37.12878707547009,1,465.5,266.8766323742629
2022-11-17 16:00:00,59.411470241968544,432.0864681719811,58.8176229129589,1.5469026419316942,-168.15891039503026,-499.43829166666666,25.361768924035733,3.1085601113870083,17.48405138322396,16.95952984172724,1,465.5,250.3787321156901
2022-11-17 17:00:00,123.53854817498834,177.0313947362651,64.29773056564672,376.642732657802,-375.8565687860288,-499.43829166666666,25.40080916088265,2.023745302703778,28.49288333860723,27.63809683844901,1,465.5,215.43797642502201
2022-11-17 18:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.598850365730993,3.034269518719593,0.0,0.0,1,465.5,205.63045148832106
2022-11-17 19:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.548585688116404,1.8694956696721925,0.0,0.0,1,465.5,174.82131521435494
2022-11-17 20:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.633225934845438,2.157694743857373,0.0,0.0,1,465.5,164.98549167503805
2022-11-17 21:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.379540229155488,2.9831124314027395,0.0,0.0,1,465.5,171.729718496593
2022-11-17 22:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.5551972514471,2.181492404885688,0.0,0.0,1,465.5,161.86581795547477
2022-11-17 23:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.0609545673206,2.634877549890405,0.0,0.0,1,465.5,153.9753257558395
2022-11-18 00:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.50444250428515,1.5841862979367054,0.0,0.0,1,465.5,148.07882569445894
2022-11-18 01:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.553829962697936,2.0202024807912546,0.0,0.0,1,465.5,113.73955488284928
2022-11-18 02:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.749572301362942,1.9313064925974697,0.0,0.0,1,465.5,98.48522966889334
2022-11-18 03:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.411186154307053,1.9490265701572278,0.0,0.0,1,465.5,113.33889530405996
2022-11-18 04:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.88279790981658,1.7312118153421734,0.0,0.0,0,0.0,137.5050221888621
2022-11-18 05:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.112833455527806,2.464801554603778,0.0,0.0,0,0.0,170.5064605898875
2022-11-18 06:00:00,7.732830636253488,21.43794788423933,6.950594843535493,40.96512792261397,-27.59607480437985,-499.43829166666666,25.594467965485215,1.7413610783990698,2.063130468740171,2.0012365546779654,0,0.0,193.79272493704386
2022-11-18 07:00:00,65.19306021954415,288.8580686363803,63.8675979623994,5.1516067622059944,-225.0412570102856,-499.43829166666666,25.87778483986064,1.8728718353656681,19.068587632818108,18.49653000383357,0,0.0,177.2037775545478
2022-11-18 08:00:00,65.20717308055666,533.8476055418698,64.5019115215523,1.4831762271373563,-224.7892025856804,-499.43829166666666,25.782923536454888,1.788674269986526,19.147749060809215,18.57331658898494,1,465.5,211.98897027663145
2022-11-18 09:00:00,328.67408122312145,739.7109265249512,256.3948952451452,109.70111988086754,-1143.0081748470534,-499.43829166666666,25.225479857501018,0.9081784032220644,90.45919452739182,87.74541869157005,0,0.0,174.23836336306175
2022-11-18 10:00:00,136.099390933964,892.41878646585,134.2614970785632,2.312126353563577,-469.1276746686136,-499.43829166666666,25.477151637506672,2.613054950419045,39.516473710796404,38.330979499472505,0,0.0,197.30679544336303
2022-11-18 11:00:00,211.14731126443817,981.5643970712654,207.12543152680738,4.6001302098700405,-727.9279308696775,-499.43829166666666,25.60602622849542,1.4886647443568752,60.51308908769054,58.697696415059816,0,0.0,217.93225652366218
2022-11-18 12:00:00,230.8945046414198,1001.0726322985251,226.0340874831308,5.450894780477103,-796.0527072588213,-499.43829166666666,25.060358626404618,1.3274745360068252,66.13062797504543,64.14670913579407,0,0.0,239.56468629462768
2022-11-18 13:00:00,158.35360890562364,949.6140381557748,156.01538782673222,2.7643834693883633,-545.8486958085136,-499.43829166666666,25.613134228135035,2.491907246731081,45.828366831377046,44.45351582643573,0,0.0,265.8640543213903
2022-11-18 14:00:00,86.30227726518632,830.6954327944945,85.5083523064634,1.0729944474251571,-297.43791317339014,-499.43829166666666,25.18535772320989,1.7178139721949657,25.322478389152163,24.5628040374776,0,0.0,276.397051175389
2022-11-18 15:00:00,62.00330478299385,652.4209226477686,61.48153543467626,0.8978639293831657,-213.70055987641803,-499.43829166666666,25.695940673023873,2.5694523211256186,18.24569605556359,17.698325173896688,0,0.0,227.12544233277322
2022-11-18 16:00:00,84.48780067584579,426.9396209695394,83.00733509008349,3.8930653895544296,-291.4242475658478,-499.43829166666666,25.575509035443282,2.9236470237816756,24.707377198374296,23.96615588242307,0,0.0,240.62353159233317
2022-11-18 17:00:00,61.582319723719365,169.61770584370785,55.19049046607763,42.307155094116325,-215.60928746891045,-499.43829166666666,25.625817928707253,1.4915758098404248,17.296589762968722,16.77769207007966,0,0.0,194.9367566831666
2022-11-18 18:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.479977512341733,2.220595894434005,0.0,0.0,1,465.5,167.94120210245862
2022-11-18 19:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.53656760625178,2.540960572893003,0.0,0.0,1,465.5,193.50406478318783
2022-11-18 20:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.820504863857344,1.4206204421529405,0.0,0.0,0,0.0,185.4757280430744
2022-11-18 21:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.409221988351465,2.715652372733405,0.0,0.0,0,0.0,159.4020668046479
2022-11-18 22:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.591949436253444,2.239579319096591,0.0,0.0,0,0.0,145.54638306402632
2022-11-18 23:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.48991950554965,2.2302452907296977,0.0,0.0,0,0.0,171.64270078688332
2022-11-19 00:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.143897755653622,1.0438760129133835,0.0,0.0,1,465.5,131.6431453862387
2022-11-19 01:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.79513285248749,1.0329004611370203,0.0,0.0,1,465.5,126.02495156035496
2022-11-19 02:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.220686632697614,1.278994556223345,0.0,0.0,1,465.5,98.61832288665504
2022-11-19 03:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,24.601564271969256,2.2807908673406536,0.0,0.0,1,465.5,96.36384264167683
2022-11-19 04:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.457063980378408,1.5290060127651348,0.0,0.0,1,465.5,133.52034446182373
2022-11-19 05:00:00,0.0,0.0,0.0,0.0,0.0,-499.43829166666666,25.019963600626326,0.8181461676116301,0.0,0.0,1,465.5,145.63887596163187
2022-11-19 06:00:00,10.984511688552816,17.775466712112433,7.797614190845586,201.43682679125382,-32.60300444768954,-499.43829166666666,25.51542150920277,1.2669339045240566,2.3160134531513963,2.2465330495568545,1,465.5,189.98780305079228
2022-11-19 07:00:00,81.55917173330657,284.9086085903793,79.92183780575947,6.4568913391474645,-219.9463841400245,-499.43829166666666,25.11686306054665,1.4474372584803161,23.90620170350819,23.189015652402947,1,465.5,179.5993668861161
2022-11-19 08:00:00,129.32566161649737,529.8342742692125,127.14204332028208,4.630506139372124,-348.4101123888115,-499.43829166666666,25.130934707729846,1.145690718861696,37.734346703181004,36.602316302085576,1,465.5,177.3684623110474
2022-11-19 09:00:00,134.6529512206001,735.8611843914005,132.94850535141364,2.602430299418136,-362.61322874628513,-499.43829166666666,25.362250687176267,1.1067301131054172,39.29248486684834,38.11371032084289,1,465.5,201.80572963106266
2022-11-19 10:00:00,575.7151882133919,888.9489455076821,382.1412520482692,244.65936863969893,-1569.089496981603,-499.43829166666666,25.33453278878918,1.6833025978280163,153.93131471784787,149.31337527631246,1,465.5,167.09908370004706
2022-11-19 11:00:00,507.33022963103934,978.6648796874708,427.3183378896829,91.8570140128328,-1372.9866341986226,-499.43829166666666,25.34830884190037,1.2806626874151812,139.3596238852206,135.17883516866397,1,465.5,199.80875654524155
2022-11-19 12:00:00,454.3070003538779,998.8949942790048,411.02042295600455,48.68836603547965,-1226.761013752145,-499.43829166666666,25.109942844808874,1.5597456054740488,126.54184537502078,122.74559001377017,1,465.5,242.05181573719813
